order_id,order_date,supplier,shipping_mode,product_category,order_value_eur,promised_lead_time_days,actual_lead_time_days,is_delayed,delay_days,is_defective,is_otif
ORD-10254,2025-05-31,Supplier A (Germany),Ocean Cargo,Industrial Components,9140.93,45,44,False,0,False,True
ORD-10255,2025-10-25,Supplier D (India),Air Freight,Electronics,3864.27,45,46,True,1,False,False
ORD-10256,2025-04-09,Supplier B (China),Ocean Cargo,Industrial Components,27960.07,30,29,False,0,False,True
ORD-10257,2025-09-20,Supplier A (Germany),Air Freight,Raw Materials,775.86,30,30,False,0,False,True
ORD-10258,2025-09-09,Supplier D (India),Ocean Cargo,Heavy Machinery,15777.45,30,29,False,0,False,True
ORD-10259,2025-05-24,Supplier B (China),Ocean Cargo,Electronics,10114.1,7,10,True,3,False,False
ORD-10260,2025-12-12,Supplier D (India),Ocean Cargo,Raw Materials,5994.7,45,45,False,0,False,True
ORD-10261,2025-04-22,Supplier D (India),Express Courier,Raw Materials,5239.72,14,15,True,1,False,False
ORD-10262,2025-03-01,Supplier C (USA),Ocean Cargo,Industrial Components,4339.69,7,10,True,3,False,False
ORD-10263,2025-01-02,Supplier B (China),Air Freight,Raw Materials,11881.7,7,7,False,0,False,True
ORD-10264,2025-10-31,Supplier E (Vietnam),Air Freight,Electronics,4760.5,7,5,False,0,False,True
ORD-10265,2025-09-11,Supplier A (Germany),Ocean Cargo,Raw Materials,2745.43,14,19,True,5,False,False
ORD-10266,2025-05-20,Supplier D (India),Air Freight,Heavy Machinery,10113.09,30,35,True,5,False,False
ORD-10267,2025-02-06,Supplier A (Germany),Air Freight,Raw Materials,17462.53,45,45,False,0,True,False
ORD-10268,2025-06-09,Supplier B (China),Express Courier,Raw Materials,1051.81,21,24,True,3,False,False
ORD-10269,2025-01-09,Supplier B (China),Ocean Cargo,Heavy Machinery,32392.22,21,23,True,2,False,False
ORD-10270,2025-08-21,Supplier E (Vietnam),Ocean Cargo,Raw Materials,2144.4,45,54,True,9,False,False
ORD-10271,2025-04-09,Supplier E (Vietnam),Ocean Cargo,Raw Materials,2279.61,14,15,True,1,False,False
ORD-10272,2025-05-27,Supplier A (Germany),Ocean Cargo,Industrial Components,1815.45,21,22,True,1,False,False
ORD-10273,2025-10-31,Supplier A (Germany),Air Freight,Electronics,4918.11,7,9,True,2,False,False
ORD-10274,2025-07-27,Supplier D (India),Express Courier,Industrial Components,1765.56,21,22,True,1,False,False
ORD-10275,2025-05-11,Supplier B (China),Air Freight,Electronics,1945.73,45,43,False,0,False,True
ORD-10276,2025-06-01,Supplier A (Germany),Express Courier,Heavy Machinery,2833.19,7,14,True,7,False,False
ORD-10277,2025-02-23,Supplier C (USA),Express Courier,Heavy Machinery,5490.44,21,24,True,3,False,False
ORD-10278,2025-04-30,Supplier B (China),Express Courier,Heavy Machinery,5930.61,45,52,True,7,False,False
ORD-10279,2025-06-10,Supplier E (Vietnam),Ocean Cargo,Electronics,13265.98,14,20,True,6,False,False
ORD-10280,2025-04-26,Supplier A (Germany),Air Freight,Electronics,13023.61,45,46,True,1,False,False
ORD-10281,2025-03-16,Supplier B (China),Ocean Cargo,Electronics,11155.51,14,12,False,0,False,True
ORD-10282,2025-04-23,Supplier B (China),Ocean Cargo,Heavy Machinery,3986.65,7,7,False,0,False,True
ORD-10283,2025-04-14,Supplier D (India),Ocean Cargo,Electronics,1126.71,45,54,True,9,False,False
ORD-10284,2025-12-06,Supplier B (China),Express Courier,Raw Materials,1106.93,30,30,False,0,False,True
ORD-10285,2025-09-11,Supplier C (USA),Ocean Cargo,Industrial Components,11094.27,30,32,True,2,False,False
ORD-10286,2025-08-15,Supplier A (Germany),Air Freight,Heavy Machinery,9652.8,30,31,True,1,False,False
ORD-10287,2025-04-22,Supplier D (India),Air Freight,Industrial Components,3000.81,30,32,True,2,False,False
ORD-10288,2025-04-09,Supplier B (China),Ocean Cargo,Raw Materials,1552.17,30,31,True,1,False,False
ORD-10289,2025-06-02,Supplier A (Germany),Ocean Cargo,Electronics,2126.6,14,16,True,2,False,False
ORD-10290,2025-12-15,Supplier C (USA),Express Courier,Industrial Components,5651.95,45,51,True,6,False,False
ORD-10291,2025-12-04,Supplier A (Germany),Ocean Cargo,Raw Materials,5660.39,7,13,True,6,False,False
ORD-10292,2025-07-13,Supplier A (Germany),Express Courier,Raw Materials,11316.59,30,31,True,1,False,False
ORD-10293,2025-11-06,Supplier D (India),Express Courier,Industrial Components,3427.95,30,30,False,0,False,True
ORD-10294,2025-06-12,Supplier B (China),Express Courier,Heavy Machinery,4043.12,7,14,True,7,False,False
ORD-10295,2025-07-27,Supplier D (India),Air Freight,Industrial Components,12091.49,7,5,False,0,False,True
ORD-10296,2025-06-18,Supplier B (China),Express Courier,Heavy Machinery,897.78,30,38,True,8,False,False
ORD-10297,2025-06-10,Supplier D (India),Air Freight,Electronics,6335.74,14,15,True,1,False,False
ORD-10298,2025-03-09,Supplier A (Germany),Air Freight,Heavy Machinery,3761.67,7,11,True,4,False,False
ORD-10299,2025-10-16,Supplier B (China),Ocean Cargo,Electronics,8692.43,45,48,True,3,False,False
ORD-10300,2025-10-04,Supplier E (Vietnam),Ocean Cargo,Industrial Components,7406.29,45,45,False,0,False,True
ORD-10301,2025-10-31,Supplier D (India),Air Freight,Electronics,2815.66,14,21,True,7,False,False
ORD-10302,2025-05-15,Supplier B (China),Air Freight,Raw Materials,3275.19,21,21,False,0,False,True
ORD-10303,2025-07-14,Supplier B (China),Air Freight,Electronics,779.32,14,15,True,1,False,False
ORD-10304,2025-05-08,Supplier D (India),Rail Freight,Heavy Machinery,8955.23,30,33,True,3,False,False
ORD-10305,2025-02-02,Supplier B (China),Air Freight,Heavy Machinery,5954.0,21,27,True,6,False,False
ORD-10306,2025-06-25,Supplier D (India),Air Freight,Heavy Machinery,15045.13,30,31,True,1,False,False
ORD-10307,2025-01-22,Supplier D (India),Ocean Cargo,Electronics,3570.57,45,51,True,6,False,False
ORD-10308,2025-08-26,Supplier A (Germany),Ocean Cargo,Heavy Machinery,10213.53,7,9,True,2,False,False
ORD-10309,2025-06-07,Supplier A (Germany),Rail Freight,Heavy Machinery,2088.2,30,31,True,1,False,False
ORD-10310,2025-02-07,Supplier C (USA),Air Freight,Raw Materials,564.63,45,50,True,5,False,False
ORD-10311,2025-08-18,Supplier A (Germany),Ocean Cargo,Electronics,4556.86,14,14,False,0,False,True
ORD-10312,2025-12-31,Supplier B (China),Ocean Cargo,Raw Materials,3123.33,30,28,False,0,False,True
ORD-10313,2025-02-20,Supplier E (Vietnam),Rail Freight,Heavy Machinery,2120.36,45,45,False,0,False,True
ORD-10314,2025-09-21,Supplier C (USA),Ocean Cargo,Heavy Machinery,10081.77,7,5,False,0,False,True
ORD-10315,2025-10-10,Supplier D (India),Express Courier,Heavy Machinery,12920.85,30,29,False,0,False,True
ORD-10316,2025-01-27,Supplier C (USA),Air Freight,Electronics,5347.25,45,44,False,0,False,True
ORD-10317,2025-08-14,Supplier C (USA),Ocean Cargo,Industrial Components,4247.07,30,29,False,0,False,True
ORD-10318,2025-10-04,Supplier A (Germany),Ocean Cargo,Heavy Machinery,5167.62,7,9,True,2,False,False
ORD-10319,2025-10-13,Supplier B (China),Express Courier,Heavy Machinery,2915.1,30,28,False,0,False,True
ORD-10320,2025-04-07,Supplier B (China),Air Freight,Heavy Machinery,7708.48,30,30,False,0,False,True
ORD-10321,2025-10-11,Supplier B (China),Air Freight,Heavy Machinery,1434.4,45,43,False,0,False,True
ORD-10322,2025-11-13,Supplier D (India),Ocean Cargo,Electronics,2082.94,21,21,False,0,False,True
ORD-10323,2025-10-31,Supplier B (China),Air Freight,Industrial Components,2609.7,30,29,False,0,False,True
ORD-10324,2025-05-27,Supplier B (China),Air Freight,Industrial Components,7578.6,21,21,False,0,False,True
ORD-10325,2025-01-04,Supplier B (China),Rail Freight,Industrial Components,3858.4,14,23,True,9,True,False
ORD-10326,2025-02-04,Supplier A (Germany),Ocean Cargo,Heavy Machinery,14593.22,30,33,True,3,False,False
ORD-10327,2025-07-11,Supplier B (China),Ocean Cargo,Heavy Machinery,9345.48,21,24,True,3,False,False
ORD-10328,2025-02-18,Supplier A (Germany),Express Courier,Industrial Components,2589.25,14,14,False,0,False,True
ORD-10329,2025-01-17,Supplier A (Germany),Ocean Cargo,Industrial Components,8158.15,45,45,False,0,False,True
ORD-10330,2025-06-21,Supplier A (Germany),Air Freight,Heavy Machinery,3545.5,30,29,False,0,False,True
ORD-10331,2025-08-08,Supplier B (China),Air Freight,Heavy Machinery,7176.34,45,57,True,12,False,False
ORD-10332,2025-06-07,Supplier D (India),Ocean Cargo,Raw Materials,9714.92,14,14,False,0,False,True
ORD-10333,2025-02-15,Supplier B (China),Ocean Cargo,Raw Materials,11989.32,45,46,True,1,False,False
ORD-10334,2025-01-06,Supplier B (China),Ocean Cargo,Raw Materials,5776.87,45,45,False,0,False,True
ORD-10335,2025-04-09,Supplier C (USA),Air Freight,Industrial Components,17678.4,7,6,False,0,False,True
ORD-10336,2025-08-21,Supplier A (Germany),Ocean Cargo,Electronics,6995.7,14,19,True,5,False,False
ORD-10337,2025-02-06,Supplier D (India),Rail Freight,Heavy Machinery,5475.52,45,46,True,1,False,False
ORD-10338,2025-10-07,Supplier B (China),Express Courier,Raw Materials,3858.33,21,21,False,0,False,True
ORD-10339,2025-12-15,Supplier B (China),Express Courier,Electronics,2965.95,14,24,True,10,False,False
ORD-10340,2025-10-29,Supplier C (USA),Express Courier,Heavy Machinery,6876.79,7,8,True,1,False,False
ORD-10341,2025-06-30,Supplier A (Germany),Ocean Cargo,Electronics,5327.33,30,30,False,0,False,True
ORD-10342,2025-04-05,Supplier C (USA),Express Courier,Industrial Components,6055.13,45,46,True,1,False,False
ORD-10343,2025-04-09,Supplier B (China),Air Freight,Industrial Components,7219.9,21,21,False,0,False,True
ORD-10344,2025-07-07,Supplier D (India),Ocean Cargo,Industrial Components,6034.7,7,9,True,2,False,False
ORD-10345,2025-04-26,Supplier A (Germany),Ocean Cargo,Raw Materials,24603.31,14,23,True,9,False,False
ORD-10346,2025-07-10,Supplier B (China),Air Freight,Heavy Machinery,3221.58,45,52,True,7,False,False
ORD-10347,2025-09-10,Supplier C (USA),Express Courier,Industrial Components,6945.4,7,9,True,2,False,False
ORD-10348,2025-06-10,Supplier A (Germany),Rail Freight,Raw Materials,4096.32,7,9,True,2,False,False
ORD-10349,2025-09-13,Supplier B (China),Air Freight,Raw Materials,685.96,21,24,True,3,False,False
ORD-10350,2025-11-19,Supplier D (India),Express Courier,Raw Materials,4210.02,30,31,True,1,False,False
ORD-10351,2025-05-08,Supplier D (India),Air Freight,Raw Materials,2323.44,30,30,False,0,False,True
ORD-10352,2025-01-18,Supplier B (China),Ocean Cargo,Industrial Components,4658.93,30,40,True,10,False,False
ORD-10353,2025-10-08,Supplier D (India),Ocean Cargo,Raw Materials,4812.05,14,15,True,1,False,False
ORD-10354,2025-08-11,Supplier E (Vietnam),Ocean Cargo,Industrial Components,6689.45,7,7,False,0,False,True
ORD-10355,2025-02-23,Supplier D (India),Rail Freight,Industrial Components,3215.88,14,16,True,2,False,False
ORD-10356,2025-02-27,Supplier A (Germany),Express Courier,Raw Materials,3554.34,7,7,False,0,False,True
ORD-10357,2025-11-19,Supplier D (India),Express Courier,Industrial Components,8608.93,21,21,False,0,False,True
ORD-10358,2025-12-26,Supplier B (China),Air Freight,Heavy Machinery,2572.81,21,21,False,0,False,True
ORD-10359,2025-06-23,Supplier E (Vietnam),Rail Freight,Heavy Machinery,1129.17,14,16,True,2,False,False
ORD-10360,2025-10-07,Supplier B (China),Air Freight,Electronics,5572.64,14,18,True,4,False,False
ORD-10361,2025-04-24,Supplier A (Germany),Express Courier,Heavy Machinery,11575.88,21,21,False,0,False,True
ORD-10362,2025-10-15,Supplier D (India),Ocean Cargo,Industrial Components,8530.0,45,44,False,0,False,True
ORD-10363,2025-12-08,Supplier B (China),Air Freight,Industrial Components,5655.52,30,33,True,3,False,False
ORD-10364,2025-05-31,Supplier E (Vietnam),Ocean Cargo,Heavy Machinery,13366.63,30,28,False,0,False,True
ORD-10365,2025-05-07,Supplier E (Vietnam),Air Freight,Raw Materials,11679.77,21,20,False,0,False,True
ORD-10366,2025-06-04,Supplier C (USA),Air Freight,Raw Materials,3771.65,30,31,True,1,False,False
ORD-10367,2025-09-30,Supplier A (Germany),Ocean Cargo,Industrial Components,5991.02,45,47,True,2,False,False
ORD-10368,2025-04-14,Supplier C (USA),Air Freight,Raw Materials,6200.39,45,50,True,5,False,False
ORD-10369,2025-10-26,Supplier A (Germany),Air Freight,Electronics,4585.25,7,7,False,0,True,False
ORD-10370,2025-09-03,Supplier A (Germany),Air Freight,Electronics,12178.14,14,13,False,0,False,True
ORD-10371,2025-06-25,Supplier D (India),Ocean Cargo,Heavy Machinery,4351.55,30,29,False,0,False,True
ORD-10372,2025-02-08,Supplier A (Germany),Air Freight,Heavy Machinery,3293.73,45,44,False,0,False,True
ORD-10373,2025-06-19,Supplier B (China),Ocean Cargo,Raw Materials,618.17,14,16,True,2,False,False
ORD-10374,2025-09-04,Supplier E (Vietnam),Air Freight,Industrial Components,2595.04,14,15,True,1,False,False
ORD-10375,2025-01-26,Supplier B (China),Rail Freight,Heavy Machinery,1715.85,7,5,False,0,False,True
ORD-10376,2025-12-21,Supplier B (China),Express Courier,Electronics,4758.48,14,17,True,3,False,False
ORD-10377,2025-11-02,Supplier E (Vietnam),Air Freight,Heavy Machinery,1802.71,14,16,True,2,False,False
ORD-10378,2025-01-13,Supplier A (Germany),Express Courier,Heavy Machinery,7998.01,21,23,True,2,False,False
ORD-10379,2025-11-12,Supplier D (India),Express Courier,Electronics,11929.27,7,9,True,2,False,False
ORD-10380,2025-11-09,Supplier E (Vietnam),Rail Freight,Industrial Components,4793.78,7,7,False,0,False,True
ORD-10381,2025-02-05,Supplier E (Vietnam),Ocean Cargo,Heavy Machinery,2236.76,30,38,True,8,False,False
ORD-10382,2025-06-22,Supplier C (USA),Air Freight,Heavy Machinery,6180.29,14,36,True,22,False,False
ORD-10383,2025-01-20,Supplier B (China),Ocean Cargo,Heavy Machinery,22354.44,30,31,True,1,False,False
ORD-10384,2025-11-17,Supplier B (China),Ocean Cargo,Raw Materials,17430.63,45,45,False,0,False,True
ORD-10385,2025-09-21,Supplier D (India),Ocean Cargo,Heavy Machinery,1595.81,14,15,True,1,False,False
ORD-10386,2025-05-22,Supplier D (India),Ocean Cargo,Electronics,1549.14,45,45,False,0,False,True
ORD-10387,2025-05-23,Supplier B (China),Express Courier,Industrial Components,1261.9,21,21,False,0,False,True
ORD-10388,2025-04-02,Supplier A (Germany),Rail Freight,Industrial Components,1979.14,14,21,True,7,False,False
ORD-10389,2025-12-20,Supplier A (Germany),Air Freight,Electronics,6010.56,30,35,True,5,False,False
ORD-10390,2025-11-18,Supplier A (Germany),Air Freight,Raw Materials,3148.38,30,32,True,2,False,False
ORD-10391,2025-10-15,Supplier D (India),Air Freight,Electronics,2512.58,14,17,True,3,False,False
ORD-10392,2025-08-03,Supplier B (China),Express Courier,Industrial Components,11285.66,30,28,False,0,False,True
ORD-10393,2025-12-08,Supplier E (Vietnam),Ocean Cargo,Electronics,7510.63,14,17,True,3,False,False
ORD-10394,2025-02-20,Supplier D (India),Ocean Cargo,Raw Materials,1256.69,7,6,False,0,False,True
ORD-10395,2025-06-02,Supplier A (Germany),Ocean Cargo,Industrial Components,10779.27,30,34,True,4,False,False
ORD-10396,2025-07-05,Supplier C (USA),Ocean Cargo,Raw Materials,7367.46,14,17,True,3,False,False
ORD-10397,2025-03-04,Supplier B (China),Ocean Cargo,Electronics,7499.64,14,18,True,4,False,False
ORD-10398,2025-07-09,Supplier C (USA),Ocean Cargo,Heavy Machinery,3113.87,30,29,False,0,False,True
ORD-10399,2025-05-05,Supplier D (India),Express Courier,Electronics,4230.84,7,11,True,4,False,False
ORD-10400,2025-05-30,Supplier D (India),Rail Freight,Raw Materials,1014.17,30,34,True,4,False,False
ORD-10401,2025-11-10,Supplier D (India),Rail Freight,Electronics,9833.88,14,17,True,3,False,False
ORD-10402,2025-02-27,Supplier B (China),Rail Freight,Heavy Machinery,2210.24,7,11,True,4,False,False
ORD-10403,2025-12-08,Supplier A (Germany),Ocean Cargo,Raw Materials,2449.15,45,47,True,2,False,False
ORD-10404,2025-11-01,Supplier D (India),Ocean Cargo,Electronics,2422.82,21,22,True,1,False,False
ORD-10405,2025-06-29,Supplier A (Germany),Express Courier,Raw Materials,20750.4,30,30,False,0,True,False
ORD-10406,2025-06-19,Supplier B (China),Rail Freight,Raw Materials,2878.53,14,12,False,0,False,True
ORD-10407,2025-11-22,Supplier A (Germany),Air Freight,Industrial Components,10444.26,7,10,True,3,False,False
ORD-10408,2025-09-28,Supplier C (USA),Ocean Cargo,Industrial Components,4821.34,7,20,True,13,False,False
ORD-10409,2025-02-23,Supplier A (Germany),Air Freight,Raw Materials,2531.87,45,45,False,0,False,True
ORD-10410,2025-04-11,Supplier C (USA),Ocean Cargo,Electronics,2190.05,30,30,False,0,False,True
ORD-10411,2025-09-21,Supplier E (Vietnam),Ocean Cargo,Electronics,2971.78,7,5,False,0,False,True
ORD-10412,2025-02-22,Supplier A (Germany),Ocean Cargo,Electronics,4630.55,45,43,False,0,False,True
ORD-10413,2025-03-01,Supplier A (Germany),Air Freight,Heavy Machinery,7953.68,14,19,True,5,False,False
ORD-10414,2025-04-18,Supplier B (China),Ocean Cargo,Raw Materials,3371.82,45,46,True,1,False,False
ORD-10415,2025-01-05,Supplier D (India),Express Courier,Raw Materials,3272.37,30,33,True,3,False,False
ORD-10416,2025-04-13,Supplier A (Germany),Air Freight,Heavy Machinery,2428.61,45,49,True,4,False,False
ORD-10417,2025-07-15,Supplier B (China),Ocean Cargo,Raw Materials,1890.82,7,9,True,2,False,False
ORD-10418,2025-09-19,Supplier A (Germany),Ocean Cargo,Raw Materials,1768.43,7,14,True,7,False,False
ORD-10419,2025-12-31,Supplier D (India),Express Courier,Heavy Machinery,10833.77,21,23,True,2,False,False
ORD-10420,2025-12-16,Supplier B (China),Air Freight,Industrial Components,3219.33,45,46,True,1,False,False
ORD-10421,2025-02-16,Supplier D (India),Rail Freight,Raw Materials,3455.7,14,22,True,8,False,False
ORD-10422,2025-12-21,Supplier E (Vietnam),Ocean Cargo,Heavy Machinery,2883.36,30,37,True,7,False,False
ORD-10423,2025-11-07,Supplier A (Germany),Rail Freight,Electronics,3814.31,21,21,False,0,False,True
ORD-10424,2025-11-04,Supplier D (India),Rail Freight,Industrial Components,6613.44,45,45,False,0,False,True
ORD-10425,2025-05-24,Supplier A (Germany),Air Freight,Electronics,3329.23,14,14,False,0,False,True
ORD-10426,2025-09-26,Supplier D (India),Air Freight,Raw Materials,5679.35,21,22,True,1,False,False
ORD-10427,2025-05-04,Supplier C (USA),Air Freight,Industrial Components,15284.08,7,20,True,13,True,False
ORD-10428,2025-04-16,Supplier D (India),Ocean Cargo,Heavy Machinery,2551.07,30,28,False,0,False,True
ORD-10429,2025-06-07,Supplier A (Germany),Air Freight,Raw Materials,3457.93,45,47,True,2,False,False
ORD-10430,2025-05-27,Supplier A (Germany),Air Freight,Heavy Machinery,8207.87,14,22,True,8,False,False
ORD-10431,2025-05-25,Supplier B (China),Ocean Cargo,Industrial Components,16282.35,7,9,True,2,False,False
ORD-10432,2025-04-30,Supplier B (China),Air Freight,Electronics,1819.2,21,20,False,0,False,True
ORD-10433,2025-11-15,Supplier A (Germany),Air Freight,Raw Materials,1260.62,30,40,True,10,False,False
ORD-10434,2025-10-02,Supplier B (China),Ocean Cargo,Raw Materials,4912.39,21,28,True,7,False,False
ORD-10435,2025-04-02,Supplier A (Germany),Air Freight,Heavy Machinery,4522.85,21,27,True,6,False,False
